timestamp, frame, x, y, z, qx, qy, qz, qw, fx, fy, cx, cy, distortion_center_x, distortion_center_y
133181.442204375, 000154, 0.7158309, 0.6621399, 0.43809128, -0.44028646, 0.12787534, -0.88749844, -0.046283603, 1438.2345, 1438.2345, 961.11646, 725.39075, , 
133181.458876333, 000155, 0.71765625, 0.66336066, 0.44253594, -0.43286002, 0.12649493, -0.89136237, -0.045873664, 1438.2538, 1438.2538, 961.1895, 725.33575, , 
133181.475548666, 000156, 0.7198297, 0.6640516, 0.4466385, -0.42509097, 0.12489914, -0.89533645, -0.04550148, 1438.1925, 1438.1925, 961.19507, 725.264, , 
133181.492220625, 000157, 0.72228914, 0.6644964, 0.45056581, -0.4171547, 0.12337809, -0.89928156, -0.045302395, 1438.1964, 1438.1964, 961.2439, 725.2881, , 
133181.508892875, 000158, 0.72502893, 0.6647919, 0.45435476, -0.4093048, 0.12213687, -0.90305173, -0.045274314, 1438.25, 1438.25, 961.32556, 725.27423, , 
133181.525564875, 000159, 0.72804785, 0.6649877, 0.4579544, -0.4020353, 0.12116079, -0.9064352, -0.045419373, 1438.2345, 1438.2345, 961.3541, 725.1976, , 
133181.542237166, 000160, 0.73091674, 0.66576225, 0.46136934, -0.39549196, 0.12026715, -0.9094129, -0.04571696, 1438.1774, 1438.1774, 961.37604, 725.1936, , 
133181.558909083, 000161, 0.7341124, 0.66632146, 0.4645859, -0.3893682, 0.11955445, -0.91212535, -0.04611321, 1438.0702, 1438.0702, 961.43976, 725.20197, , 
133181.575581208, 000162, 0.73775476, 0.66652817, 0.46765068, -0.38323122, 0.11908897, -0.9147635, -0.046467304, 1437.7604, 1437.7604, 961.5109, 725.2093, , 
133181.592253333, 000163, 0.74175966, 0.6665826, 0.47059023, -0.3768764, 0.119115874, -0.9173771, -0.04684813, 1437.7911, 1437.7911, 961.5258, 725.2, , 
133181.608925416, 000164, 0.7460662, 0.66654295, 0.47335044, -0.3704077, 0.11933354, -0.9199679, -0.04708132, 1437.7643, 1437.7643, 961.588, 725.2666, , 
133181.625597625, 000165, 0.75059533, 0.66642576, 0.47588187, -0.36379588, 0.11928872, -0.9226143, -0.046964534, 1437.6304, 1437.6304, 961.6361, 725.265, , 
133181.64226975, 000166, 0.75540715, 0.6665564, 0.47846395, -0.35681248, 0.11941657, -0.92533416, -0.046703365, 1437.7068, 1437.7068, 961.6509, 725.2741, , 
133181.658941875, 000167, 0.7603319, 0.66648656, 0.48079073, -0.34920958, 0.11939598, -0.9282611, -0.0461363, 1437.7756, 1437.7756, 961.7151, 725.3333, , 
133181.675614, 000168, 0.76532394, 0.6661702, 0.48278746, -0.34131265, 0.11875837, -0.931326, -0.045099773, 1437.6189, 1437.6189, 961.75244, 725.3423, , 
133181.692286125, 000169, 0.77050817, 0.665746, 0.4845828, -0.33326194, 0.11823439, -0.9343472, -0.04418529, 1437.7068, 1437.7068, 961.7793, 725.39966, , 
133181.70895825, 000170, 0.77587736, 0.66529626, 0.48620856, -0.32530487, 0.11826339, -0.93717855, -0.04343703, 1437.7948, 1437.7948, 961.79614, 725.4326, , 
133181.725630333, 000171, 0.7813616, 0.66487527, 0.4876383, -0.31755728, 0.11847994, -0.9398484, -0.042482764, 1437.6572, 1437.6572, 961.8212, 725.4481, , 
133181.742302458, 000172, 0.78748375, 0.6646299, 0.48899472, -0.30987355, 0.118775666, -0.9424276, -0.041241817, 1437.6953, 1437.6953, 961.8353, 725.51276, , 
133181.758974625, 000173, 0.7935991, 0.6643606, 0.49014905, -0.3018351, 0.11867316, -0.94511735, -0.039565753, 1437.6917, 1437.6917, 961.90186, 725.53595, , 
133181.775646708, 000174, 0.799595, 0.6640423, 0.49105898, -0.29335523, 0.11825448, -0.94791293, -0.037677392, 1437.6953, 1437.6953, 961.89136, 725.5622, , 
133181.792318833, 000175, 0.80561876, 0.6637181, 0.4917064, -0.28472424, 0.1179448, -0.95064574, -0.035969187, 1437.7719, 1437.7719, 961.88727, 725.63464, , 
133181.808990958, 000176, 0.81165093, 0.663441, 0.49202782, -0.27609882, 0.117352106, -0.95332116, -0.03430168, 1437.7222, 1437.7222, 961.9287, 725.6778, , 
133181.825662916, 000177, 0.8176796, 0.66326004, 0.49202585, -0.26720467, 0.11619826, -0.95605993, -0.032388795, 1437.5997, 1437.5997, 961.9622, 725.7069, , 
133181.842335166, 000178, 0.8239762, 0.66343254, 0.49183288, -0.25767186, 0.114990905, -0.95888186, -0.03045805, 1437.5271, 1437.5271, 961.94147, 725.7584, , 
133181.859007125, 000179, 0.8303625, 0.66355544, 0.49155188, -0.24674189, 0.11433996, -0.96188164, -0.02878247, 1437.6572, 1437.6572, 961.9414, 725.78766, , 
133181.875679416, 000180, 0.83681935, 0.66354257, 0.4913206, -0.23423877, 0.11373216, -0.96511996, -0.027214674, 1437.7987, 1437.7987, 961.94934, 725.8139, , 
133181.892351375, 000181, 0.84342974, 0.66351074, 0.4912067, -0.22068405, 0.11265036, -0.9684767, -0.025714712, 1437.8407, 1437.8407, 961.93787, 725.8864, , 
133181.9090235, 000182, 0.8501548, 0.66354054, 0.49117157, -0.20702456, 0.111519, -0.9716545, -0.024329415, 1437.8177, 1437.8177, 961.94714, 725.90625, , 
133181.925695625, 000183, 0.85686016, 0.6637277, 0.49114564, -0.19412056, 0.11114059, -0.9743926, -0.022888895, 1437.8636, 1437.8636, 961.95685, 725.9696, , 
133181.942367833, 000184, 0.8634072, 0.66415733, 0.49095803, -0.18283667, 0.11174164, -0.97654057, -0.021282032, 1437.7068, 1437.7068, 961.9477, 725.9926, , 
133181.959039875, 000185, 0.8697731, 0.66493654, 0.4907182, -0.17324585, 0.113406256, -0.9781316, -0.01957923, 1437.5769, 1437.5769, 961.9567, 726.0, , 
133181.975711958, 000186, 0.87598306, 0.6660467, 0.4905423, -0.16480576, 0.11618335, -0.9792913, -0.018134777, 1437.6304, 1437.6304, 961.87616, 726.0545, , 
133181.992384125, 000187, 0.8820161, 0.6674119, 0.49043646, -0.15691622, 0.11945902, -0.9802135, -0.01697786, 1437.8407, 1437.8407, 961.87036, 726.0508, , 
133182.00905625, 000188, 0.8877867, 0.66899806, 0.49033496, -0.14906952, 0.12230755, -0.9811066, -0.015779268, 1438.2805, 1438.2805, 961.88617, 726.12646, , 
133182.025728375, 000189, 0.8932411, 0.67074984, 0.49011385, -0.14134529, 0.12434021, -0.9820141, -0.01446475, 1438.2997, 1438.2997, 961.8661, 726.107, , 
133182.042400458, 000190, 0.8985803, 0.67245, 0.4898907, -0.13389227, 0.12559286, -0.9829173, -0.013143456, 1438.1543, 1438.1543, 961.8224, 726.22504, , 
133182.059072583, 000191, 0.9035612, 0.6742314, 0.48940274, -0.12656741, 0.12624575, -0.9838205, -0.011827133, 1438.0052, 1438.0052, 961.8405, 726.2367, , 
133182.07574475, 000192, 0.9081882, 0.67609435, 0.48867813, -0.11912869, 0.12621891, -0.9847666, -0.010569692, 1437.5502, 1437.5502, 961.778, 726.2511, , 
133182.092416833, 000193, 0.9126, 0.67793906, 0.48789012, -0.11152148, 0.12595576, -0.98570085, -0.009585718, 1437.5463, 1437.5463, 961.74786, 726.29395, , 
133182.109089, 000194, 0.91684526, 0.6796843, 0.48715115, -0.1036528, 0.12554751, -0.9866178, -0.008896352, 1437.6532, 1437.6532, 961.70013, 726.3255, , 
133182.125761041, 000195, 0.9209484, 0.68127435, 0.4865235, -0.09532107, 0.124345146, -0.98761433, -0.008363717, 1437.6917, 1437.6917, 961.64703, 726.31946, , 
133182.142433208, 000196, 0.92575574, 0.6828916, 0.48648924, -0.08696206, 0.122494444, -0.98862016, -0.007928714, 1437.6838, 1437.6838, 961.6372, 726.39124, , 
133182.159105333, 000197, 0.930242, 0.6842938, 0.48642504, -0.07898584, 0.120878935, -0.98949033, -0.007639384, 1437.7068, 1437.7068, 961.5693, 726.3915, , 
133182.175777416, 000198, 0.9341992, 0.6854372, 0.48628756, -0.0711898, 0.120102406, -0.9901776, -0.007459929, 1437.7145, 1437.7145, 961.528, 726.3666, , 
133182.192449416, 000199, 0.93791825, 0.68633443, 0.48627457, -0.06344845, 0.11980199, -0.99073905, -0.0076062954, 1437.8407, 1437.8407, 961.5204, 726.40533, , 
133182.209121666, 000200, 0.941476, 0.687025, 0.48632717, -0.05643089, 0.11948054, -0.9911988, -0.008060182, 1437.8368, 1437.8368, 961.45306, 726.47327, , 
133182.225793625, 000201, 0.9448248, 0.6876269, 0.48636124, -0.05045059, 0.11907432, -0.9915662, -0.008512313, 1437.7797, 1437.7797, 961.3629, 726.46564, , 
133182.242465958, 000202, 0.9482582, 0.68856806, 0.48701042, -0.045672715, 0.11882453, -0.99182653, -0.0086477185, 1437.6877, 1437.6877, 961.4002, 726.45215, , 
133182.259137916, 000203, 0.95130277, 0.6894825, 0.48747116, -0.041889876, 0.1186638, -0.99201477, -0.008415843, 1437.592, 1437.592, 961.3552, 726.461, , 
133182.275809958, 000204, 0.9539125, 0.690258, 0.48760602, -0.038660076, 0.11843909, -0.99217504, -0.008136347, 1437.6342, 1437.6342, 961.29083, 726.3923, , 
133182.292482083, 000205, 0.95623136, 0.6909688, 0.48768747, -0.03546965, 0.117718875, -0.99238133, -0.00796145, 1437.661, 1437.661, 961.26184, 726.40295, , 
133182.309154208, 000206, 0.9583231, 0.6916844, 0.4877948, -0.032143366, 0.11646283, -0.9926436, -0.007861757, 1437.7336, 1437.7336, 961.2038, 726.3986, , 
133182.325826375, 000207, 0.9602275, 0.6924701, 0.4879376, -0.028783657, 0.1150639, -0.99291086, -0.0077217454, 1437.6877, 1437.6877, 961.1985, 726.3944, , 
133182.342498458, 000208, 0.96077836, 0.69381106, 0.48899403, -0.025214648, 0.11416655, -0.993114, -0.0073963907, 1437.726, 1437.726, 961.1488, 726.3741, , 
133182.359170583, 000209, 0.9614121, 0.6949668, 0.4899636, -0.021071214, 0.113431625, -0.9932967, -0.0071328906, 1437.7489, 1437.7489, 961.16437, 726.3943, , 
133182.375842666, 000210, 0.9624698, 0.69580895, 0.49072304, -0.016121492, 0.11242311, -0.9935049, -0.00700915, 1437.7451, 1437.7451, 961.09015, 726.3151, , 
133182.392514833, 000211, 0.9635998, 0.69649905, 0.49157616, -0.01040643, 0.11103005, -0.9937372, -0.0070926165, 1437.8523, 1437.8523, 961.0952, 726.3169, , 
133182.409186916, 000212, 0.9646716, 0.697094, 0.49255708, -0.0044770995, 0.109186016, -0.9939842, -0.0073277475, 1437.8483, 1437.8483, 961.0248, 726.31903, , 
133182.425859083, 000213, 0.96561384, 0.69760674, 0.49363905, 0.0013551012, 0.10711122, -0.99421644, -0.0076809223, 1437.7911, 1437.7911, 961.0479, 726.31433, , 
133182.442531166, 000214, 0.96463585, 0.69816345, 0.49483553, 0.006824538, 0.10535787, -0.9943791, -0.007949488, 1437.8254, 1437.8254, 960.97906, 726.30255, , 
133182.459203291, 000215, 0.9638939, 0.698591, 0.49611938, 0.011784171, 0.10419086, -0.99445355, -0.008210788, 1437.7756, 1437.7756, 960.97076, 726.31793, , 
133182.475875333, 000216, 0.9638107, 0.6988518, 0.4974094, 0.016055198, 0.10344224, -0.9944706, -0.008373652, 1437.2441, 1437.2441, 960.9859, 726.25116, , 
133182.492547458, 000217, 0.96379507, 0.6989805, 0.49867094, 0.019651445, 0.10314991, -0.9944368, -0.008321632, 1437.1753, 1437.1753, 960.9101, 726.24634, , 
133182.509219625, 000218, 0.9636756, 0.69897324, 0.49994925, 0.022771321, 0.10314224, -0.99437296, -0.008091928, 1437.1104, 1437.1104, 960.935, 726.25275, , 
133182.525891541, 000219, 0.96342313, 0.6988233, 0.5013586, 0.02586809, 0.10323868, -0.9942895, -0.0078062257, 1437.1599, 1437.1599, 960.9201, 726.25214, , 
133182.542563833, 000220, 0.9610292, 0.6982538, 0.50278693, 0.02926644, 0.1034, -0.9941829, -0.007229085, 1437.2289, 1437.2289, 960.87695, 726.2555, , 
133182.55923575, 000221, 0.9589616, 0.69768596, 0.504509, 0.033340015, 0.10341567, -0.9940585, -0.0064214254, 1437.2327, 1437.2327, 960.8361, 726.2379, , 
133182.575908083, 000222, 0.9576889, 0.6972121, 0.50659615, 0.03787702, 0.103518456, -0.99389076, -0.005508262, 1437.2595, 1437.2595, 960.8502, 726.1832, , 
133182.592579958, 000223, 0.95652664, 0.6967423, 0.5089707, 0.042629022, 0.103712454, -0.99368274, -0.0045776675, 1437.2441, 1437.2441, 960.862, 726.1971, , 
133182.609252291, 000224, 0.95522285, 0.6962564, 0.5115847, 0.04752117, 0.10387579, -0.9934475, -0.003685359, 1437.2633, 1437.2633, 960.85815, 726.1914, , 
133182.62592425, 000225, 0.9537035, 0.69576263, 0.5143982, 0.052500673, 0.10399651, -0.9931869, -0.0028600194, 1437.2098, 1437.2098, 960.8629, 726.20325, , 
133182.642596375, 000226, 0.95010954, 0.69491684, 0.5173048, 0.05748041, 0.10418156, -0.99289393, -0.0019420843, 1437.1715, 1437.1715, 960.84357, 726.19037, , 
133182.659268458, 000227, 0.94671977, 0.6941412, 0.5204344, 0.06267359, 0.10445756, -0.992552, -0.0010733634, 1437.225, 1437.225, 960.77924, 726.20105, , 
133182.675940625, 000228, 0.9439883, 0.69350195, 0.52386594, 0.06804154, 0.10476091, -0.992167, -0.0002942531, 1437.2365, 1437.2365, 960.79193, 726.18225, , 
133182.692612708, 000229, 0.9413404, 0.6928718, 0.5275716, 0.073308006, 0.105408885, -0.9917231, 0.00033947077, 1437.2211, 1437.2211, 960.77356, 726.18994, , 
133182.709284833, 000230, 0.93858343, 0.69220006, 0.5315287, 0.07842964, 0.10664086, -0.9911991, 0.00093386363, 1437.2174, 1437.2174, 960.77277, 726.1919, , 
133182.725956958, 000231, 0.9356242, 0.6914542, 0.53573805, 0.08389176, 0.10829076, -0.99057186, 0.0016040532, 1437.1676, 1437.1676, 960.7904, 726.20135, , 
133182.742629041, 000232, 0.9314603, 0.6903783, 0.5403687, 0.08975954, 0.109511435, -0.9899212, 0.0025276104, 1436.7278, 1436.7278, 960.7882, 726.20123, , 
133182.759301166, 000233, 0.92732275, 0.6893295, 0.54513395, 0.09573063, 0.110234864, -0.9892786, 0.0034122942, 1436.7432, 1436.7432, 960.78143, 726.19775, , 
133182.775973291, 000234, 0.92343265, 0.6883973, 0.54997194, 0.10158764, 0.1108173, -0.9886262, 0.0041889, 1436.7853, 1436.7853, 960.79175, 726.18774, , 
133182.792645416, 000235, 0.91945934, 0.6875077, 0.55489105, 0.107048355, 0.11178176, -0.9879379, 0.0049088285, 1436.7509, 1436.7509, 960.7897, 726.2133, , 
133182.809317458, 000236, 0.9152992, 0.6866438, 0.55987793, 0.11208511, 0.113365926, -0.98719406, 0.005739625, 1436.7622, 1436.7622, 960.80914, 726.179, , 
133182.825989625, 000237, 0.9109279, 0.68582666, 0.56494135, 0.11691311, 0.11485116, -0.9864553, 0.0068063634, 1436.6476, 1436.6476, 960.7903, 726.2042, , 
133182.842661666, 000238, 0.9056424, 0.68483126, 0.569734, 0.121697694, 0.115743, -0.9857618, 0.008170381, 1436.7048, 1436.7048, 960.8035, 726.1981, , 
133182.859333833, 000239, 0.9003767, 0.68390644, 0.574764, 0.12654786, 0.1161186, -0.9850943, 0.009552018, 1436.7699, 1436.7699, 960.77844, 726.2116, , 
133182.876005916, 000240, 0.8953366, 0.6831068, 0.5800863, 0.13122338, 0.116346724, -0.98444176, 0.010869036, 1436.7853, 1436.7853, 960.80414, 726.2094, , 
133182.892677916, 000241, 0.89030594, 0.68240464, 0.585511, 0.13537522, 0.11666394, -0.9838259, 0.012230232, 1436.7546, 1436.7546, 960.7927, 726.1877, , 
133182.909350208, 000242, 0.88521796, 0.6817843, 0.5909687, 0.13902497, 0.11701902, -0.9832554, 0.013686395, 1436.6705, 1436.6705, 960.7731, 726.2006, , 
133182.926022083, 000243, 0.88004893, 0.6812139, 0.5964715, 0.14253922, 0.117127076, -0.982716, 0.015260319, 1436.6858, 1436.6858, 960.78253, 726.21155, , 
133182.942694375, 000244, 0.87443954, 0.6807454, 0.6018731, 0.14606594, 0.116666965, -0.982224, 0.017014435, 1436.682, 1436.682, 960.7924, 726.2842, , 
133182.959366375, 000245, 0.8689012, 0.68034464, 0.6074584, 0.14956298, 0.11576644, -0.9817713, 0.018819852, 1436.7087, 1436.7087, 960.77277, 726.25995, , 
133182.976038583, 000246, 0.86353356, 0.6800028, 0.6132858, 0.15279931, 0.11485804, -0.981342, 0.020683413, 1436.701, 1436.701, 960.78687, 726.2598, , 
133182.992710583, 000247, 0.8582226, 0.67972594, 0.619288, 0.15561022, 0.11428531, -0.98092437, 0.02262198, 1436.6628, 1436.6628, 960.78064, 726.2586, , 
133183.009382833, 000248, 0.8529379, 0.67950684, 0.62548727, 0.1581933, 0.11426355, -0.9804653, 0.024626432, 1436.6246, 1436.6246, 960.80334, 726.2651, , 
133183.026054791, 000249, 0.8476653, 0.6793136, 0.6319467, 0.16090412, 0.11488157, -0.97989786, 0.026687738, 1436.7126, 1436.7126, 960.75586, 726.2581, , 
133183.042726916, 000250, 0.84192425, 0.67942584, 0.6384051, 0.16395392, 0.115786046, -0.9792236, 0.02887476, 1436.7622, 1436.7622, 960.75934, 726.299, , 
133183.059399, 000251, 0.83631927, 0.67950135, 0.6451669, 0.16743489, 0.1167124, -0.9784581, 0.031038256, 1436.7738, 1436.7738, 960.7712, 726.3404, , 
133183.076071125, 000252, 0.8309557, 0.6794882, 0.6522302, 0.17141572, 0.11743833, -0.97761494, 0.033073224, 1436.7622, 1436.7622, 960.82904, 726.3369, , 
133183.092743208, 000253, 0.8256551, 0.6794823, 0.6594393, 0.17615381, 0.11745895, -0.9767082, 0.034846615, 1436.8234, 1436.8234, 960.80316, 726.3291, , 
133183.109415375, 000254, 0.8203487, 0.6794779, 0.6666989, 0.181643, 0.11701847, -0.9757055, 0.036209345, 1437.2823, 1437.2823, 960.81915, 726.31757, , 
133183.126087458, 000255, 0.81500673, 0.6794847, 0.6739068, 0.18745245, 0.11649099, -0.97463137, 0.037216086, 1437.313, 1437.313, 960.8709, 726.3331, , 
133183.142759583, 000256, 0.80902594, 0.6799313, 0.68126667, 0.19306245, 0.11573242, -0.97359747, 0.03795713, 1437.2211, 1437.2211, 960.8836, 726.3283, , 
133183.159431625, 000257, 0.80319893, 0.68031496, 0.6883201, 0.19830455, 0.11477758, -0.97263134, 0.03859613, 1437.1599, 1437.1599, 960.8866, 726.38513, , 
133183.176103791, 000258, 0.79766387, 0.68051755, 0.6950595, 0.20323168, 0.11358477, -0.9717273, 0.03926106, 1437.118, 1437.118, 960.93335, 726.3911, , 
133183.192775875, 000259, 0.7922026, 0.68063676, 0.70168006, 0.20805673, 0.11237493, -0.9708167, 0.03998953, 1437.1486, 1437.1486, 960.9675, 726.3847, , 
133183.209448, 000260, 0.7867512, 0.6806946, 0.70827234, 0.2127579, 0.1115348, -0.9698582, 0.0408533, 1437.2327, 1437.2327, 961.0313, 726.3843, , 
133183.226120083, 000261, 0.7813265, 0.6806935, 0.71485096, 0.21713196, 0.11122817, -0.9688817, 0.041833993, 1437.2748, 1437.2748, 961.01495, 726.39935, , 
133183.24279225, 000262, 0.77608955, 0.68078744, 0.72091734, 0.22098729, 0.111203514, -0.9679707, 0.042791042, 1437.2289, 1437.2289, 961.0141, 726.3742, , 
133183.259464125, 000263, 0.77093935, 0.68073726, 0.7270318, 0.22447407, 0.1113921, -0.9671062, 0.043689128, 1437.2174, 1437.2174, 961.07935, 726.4026, , 
133183.276136458, 000264, 0.76587707, 0.6805004, 0.7332965, 0.22784077, 0.11187511, -0.966223, 0.044560365, 1437.271, 1437.271, 961.07733, 726.3863, , 
133183.292808375, 000265, 0.7609692, 0.6801815, 0.73956394, 0.23135799, 0.112565726, -0.96526384, 0.045475293, 1437.2633, 1437.2633, 961.13434, 726.40063, , 
133183.309480666, 000266, 0.75625044, 0.6798354, 0.7458109, 0.2353321, 0.11356, -0.9641384, 0.04647577, 1437.202, 1437.202, 961.137, 726.38513, , 
133183.326152583, 000267, 0.75175744, 0.67945683, 0.7520235, 0.23992306, 0.11496988, -0.9627901, 0.047477156, 1437.2823, 1437.2823, 961.12036, 726.3996, , 
133183.342824708, 000268, 0.74704796, 0.67931026, 0.75810385, 0.24507429, 0.1163217, -0.96128505, 0.048361015, 1437.2365, 1437.2365, 961.19147, 726.3863, , 
133183.359496833, 000269, 0.74270624, 0.6790556, 0.7641031, 0.25098032, 0.11725372, -0.9596104, 0.04907451, 1437.1676, 1437.1676, 961.20294, 726.39886, , 
133183.376168958, 000270, 0.7388577, 0.6786301, 0.7700742, 0.25730494, 0.11789685, -0.9578255, 0.049646, 1437.225, 1437.225, 961.2317, 726.40405, , 
133183.392841041, 000271, 0.73536086, 0.67812717, 0.77601737, 0.263773, 0.11827151, -0.9559938, 0.050115377, 1437.1943, 1437.1943, 961.24475, 726.35803, , 
133183.409513125, 000272, 0.73215824, 0.67760795, 0.7819772, 0.27025402, 0.118271634, -0.9541638, 0.050457697, 1437.1599, 1437.1599, 961.3135, 726.3653, , 
133183.426185208, 000273, 0.7291939, 0.67712164, 0.788031, 0.27670264, 0.1181586, -0.9523092, 0.050806038, 1437.1791, 1437.1791, 961.3242, 726.32605, , 
133183.442857375, 000274, 0.726194, 0.6770731, 0.7937462, 0.28318864, 0.11815048, -0.95038027, 0.05120488, 1437.2135, 1437.2135, 961.368, 726.345, , 
133183.4595295, 000275, 0.72345424, 0.67696977, 0.7997316, 0.28954124, 0.11818699, -0.9484375, 0.051613655, 1437.2211, 1437.2211, 961.37524, 726.3354, , 
133183.476201583, 000276, 0.7210204, 0.6767148, 0.80611414, 0.2956883, 0.11824925, -0.9465083, 0.05203432, 1437.2135, 1437.2135, 961.40015, 726.27924, , 
133183.492873708, 000277, 0.7188137, 0.67641884, 0.81272894, 0.30177557, 0.11834002, -0.94455224, 0.052422, 1437.2479, 1437.2479, 961.4301, 726.2715, , 
133183.509545833, 000278, 0.71682495, 0.6761132, 0.8194945, 0.30792177, 0.11843517, -0.9425352, 0.052769292, 1437.2365, 1437.2365, 961.4735, 726.27203, , 
133183.526217916, 000279, 0.71506196, 0.675807, 0.8263459, 0.31420752, 0.11859435, -0.940423, 0.05304172, 1437.2518, 1437.2518, 961.5124, 726.26904, , 
133183.54289, 000280, 0.71360844, 0.6758747, 0.83265156, 0.3207373, 0.11844296, -0.9382256, 0.053210475, 1437.1715, 1437.1715, 961.5186, 726.25854, , 
133183.559562125, 000281, 0.7123929, 0.6758643, 0.8390255, 0.32749924, 0.11786945, -0.93595237, 0.05333002, 1437.118, 1437.118, 961.5744, 726.20856, , 
133183.576234208, 000282, 0.71139085, 0.6757028, 0.8455847, 0.33455276, 0.116724275, -0.93359196, 0.053439938, 1437.1218, 1437.1218, 961.5831, 726.20654, , 
133183.592906333, 000283, 0.710615, 0.6755214, 0.8521514, 0.34176216, 0.1152226, -0.9311507, 0.05367272, 1437.1218, 1437.1218, 961.66345, 726.2113, , 
133183.609578375, 000284, 0.7100733, 0.6753554, 0.8586786, 0.3489241, 0.11358997, -0.9286677, 0.054088235, 1437.1332, 1437.1332, 961.63745, 726.21826, , 
133183.626250375, 000285, 0.70978713, 0.6752213, 0.86517197, 0.35592565, 0.11168229, -0.92621166, 0.054551788, 1437.1599, 1437.1599, 961.689, 726.2153, , 
133183.642922625, 000286, 0.7098876, 0.67612535, 0.87138987, 0.36270812, 0.10944346, -0.9238111, 0.05511761, 1437.202, 1437.202, 961.7063, 726.22034, , 
133183.659594583, 000287, 0.710189, 0.67685574, 0.87764454, 0.36937532, 0.10718717, -0.92139345, 0.05573862, 1437.114, 1437.114, 961.70245, 726.18665, , 
133183.676266791, 000288, 0.7106629, 0.6771791, 0.88400865, 0.37612957, 0.10502514, -0.91886353, 0.056444194, 1436.7048, 1436.7048, 961.75995, 726.1922, , 
133183.692938833, 000289, 0.7113474, 0.6773975, 0.8904005, 0.3830602, 0.103179984, -0.9161565, 0.057237178, 1436.7394, 1436.7394, 961.76965, 726.2086, , 
133183.709610875, 000290, 0.7122703, 0.6776191, 0.8967496, 0.3900364, 0.10173034, -0.9133218, 0.05801567, 1436.8312, 1436.8312, 961.7591, 726.15015, , 
133183.726283, 000291, 0.7134437, 0.67793703, 0.9029405, 0.39687386, 0.100320145, -0.9104807, 0.05875277, 1436.7661, 1436.7661, 961.7691, 726.1712, , 
133183.742955041, 000292, 0.71480477, 0.67887104, 0.90906376, 0.40371913, 0.09822081, -0.90765756, 0.05933952, 1436.5481, 1436.5481, 961.79004, 726.14374, , 
133183.759627208, 000293, 0.71624476, 0.67987317, 0.91508377, 0.4109085, 0.09563621, -0.90469545, 0.059447717, 1436.4371, 1436.4371, 961.8386, 726.11273, , 
133183.776299291, 000294, 0.7176655, 0.68076664, 0.92118466, 0.4184974, 0.09349346, -0.90147394, 0.058851767, 1436.5786, 1436.5786, 961.8323, 726.1439, , 
133183.792971375, 000295, 0.7190189, 0.6816863, 0.9275525, 0.42593014, 0.09250991, -0.89815307, 0.05784881, 1436.6666, 1436.6666, 961.8139, 726.1623, , 
133183.809643458, 000296, 0.7202543, 0.682773, 0.9342696, 0.4331515, 0.09267774, -0.8947262, 0.057057623, 1436.682, 1436.682, 961.8203, 726.1602, , 
133183.826315583, 000297, 0.72135824, 0.6840767, 0.9413407, 0.44050935, 0.09369287, -0.89103574, 0.05681979, 1436.7584, 1436.7584, 961.83167, 726.16876, , 
133183.842987666, 000298, 0.72237337, 0.68557763, 0.94880503, 0.44834873, 0.09511516, -0.8869601, 0.056905314, 1436.7661, 1436.7661, 961.80774, 726.17773, , 
133183.859659791, 000299, 0.7233735, 0.6871177, 0.9563946, 0.45663744, 0.096337155, -0.8825875, 0.056925736, 1436.8541, 1436.8541, 961.8283, 726.1901, , 
133183.876331875, 000300, 0.72436893, 0.68868935, 0.96394265, 0.46524486, 0.09648523, -0.8780865, 0.056585446, 1436.701, 1436.701, 961.8116, 726.17426, , 
133183.893004, 000301, 0.7253168, 0.6902522, 0.9713901, 0.4739896, 0.09597695, -0.8735027, 0.055814706, 1436.6093, 1436.6093, 961.8359, 726.18463, , 
133183.909676083, 000302, 0.72617555, 0.69171023, 0.9787165, 0.482524, 0.09603976, -0.86887723, 0.054764915, 1436.7891, 1436.7891, 961.8253, 726.20654, , 
133183.926348208, 000303, 0.72698647, 0.69306624, 0.9858417, 0.49035513, 0.09686508, -0.86445963, 0.0536505, 1436.8081, 1436.8081, 961.8398, 726.25574, , 
133183.943020333, 000304, 0.728789, 0.6943634, 0.99210393, 0.49736285, 0.09792999, -0.8604004, 0.052450117, 1436.7241, 1436.7241, 961.84015, 726.26917, , 
133183.95969225, 000305, 0.73043543, 0.6955814, 0.9982201, 0.50373757, 0.09872059, -0.85667074, 0.05116434, 1436.6742, 1436.6742, 961.8342, 726.2746, , 
133183.976364541, 000306, 0.7316121, 0.6967311, 1.0043844, 0.50984776, 0.09901856, -0.8530848, 0.04996614, 1436.6322, 1436.6322, 961.7849, 726.25385, , 
133183.993036458, 000307, 0.7325755, 0.69783986, 1.0104387, 0.5157801, 0.0988513, -0.84958386, 0.049056582, 1436.5443, 1436.5443, 961.7887, 726.25775, , 
133184.00970875, 000308, 0.7334041, 0.6989132, 1.0163423, 0.521372, 0.09843755, -0.84624064, 0.048557937, 1436.1274, 1436.1274, 961.7874, 726.27264, , 
133184.026380625, 000309, 0.73414034, 0.6999457, 1.0220535, 0.52651244, 0.097769916, -0.8431413, 0.048356798, 1436.1198, 1436.1198, 961.7151, 726.30475, , 
133184.043052916, 000310, 0.7358698, 0.700863, 1.0276734, 0.5312737, 0.0967004, -0.84028816, 0.048093624, 1436.0472, 1436.0472, 961.72064, 726.30804, , 
